"player_id","full_name","position_group","position","birth_date","rookie_year","experience_years","active_status","source","normalized_at"
"AdamDa01","Davante Adams","offense_skill","WR","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"AmadUg00","Ugo Amadi","other","DB","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"AmadUg00","Ugo Amadi","other","DB","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"AndeRo04","Robbie Anderson","offense_skill","WR","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"AndeTy00","Tycen Anderson","other","UNK","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"AndeTy00","Tycen Anderson","other","UNK","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"AraiMa00","Matt Araiza","other","UNK","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"ArceJJ00","JJ Arcega-Whiteside","offense_skill","TE","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"ArcuAJ00","AJ Arcuri","other","UNK","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"BarnAm00","Amare Barno","other","UNK","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"BlacRo00","Ross Blacklock","defense_front","DL","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"BookTh00","Thomas Booker","other","UNK","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"BrowAJ00","A.J. Brown","offense_skill","WR","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"BrowBr06","Brittain Brown","other","UNK","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"BrowMa04","Marquise Brown","offense_skill","WR","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"BurkTr00","Treylon Burks","other","UNK","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
"BurkTr00","Treylon Burks","other","UNK","1900-01-01","2021","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-06T15:03:25Z"
