"player_id","full_name","position_group","position","birth_date","rookie_year","experience_years","active_status","source","normalized_at"
"AdebPa00","Paulson Adebo","other","DB","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"AdebPa00","Paulson Adebo","other","DB","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"ArnoDa00","Dan Arnold","offense_skill","TE","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BankAa00","Aaron Banks","other","UNK","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BarmCh00","Christian Barmore","defense_front","DL","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BarnDe02","Derrick Barnes","defense_second_level","LB","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BarnDe02","Derrick Barnes","defense_second_level","LB","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BensTr00","Trinity Benson","offense_skill","WR","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BledJo00","Joshuah Bledsoe","other","DB","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BojoCo00","Corey Bojorquez","other","UNK","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BoltNi00","Nick Bolton","defense_second_level","LB","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BoroLa00","Larry Borom","other","UNK","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BradWi00","William Bradley-King","defense_front","DL","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BredBe00","Ben Bredeson","other","UNK","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BridTe00","Teddy Bridgewater","offense_skill","QB","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BrocMi00","Michael Brockers","defense_front","DL","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BrowBa01","Baron Browning","defense_second_level","LB","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BrowBo04","Bobby Brown III","defense_front","DL","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BrowDa04","Daniel Brown","offense_skill","TE","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BrowEa00","Earnest Brown IV","other","UNK","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BrowEa00","Earnest Brown IV","other","UNK","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BrowMa01","Malcom Brown","defense_front","DL","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BrowOr00","Orlando Brown Jr.","other","UNK","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BrowTr02","Trent Brown","other","UNK","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"BrowTr03","Tre Brown","other","DB","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
"CampJa03","Jalen Camp","other","UNK","1900-01-01","2020","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-08T15:35:20Z"
